Alloy,Doping type,Temperature (K),Doping (cm⁻³),S (µV/K),sigma (S/m),kappa_e (W/(m·K)),ZT_e (-)
HfCr_Ni2_Ga2,p,500.0,-1e+20,-315.5414645400237,15115.869033178293,0.16587094231667662,4.536758762509631
HfCr_Ni2_Ga2,p,600.0,1e+20,258.95700082788585,46259.95170270827,0.5823893868478759,3.1959375648977746
HfCr_Ni2_Ga2,p,700.0,1e+20,271.0334276931731,44087.94773398233,0.8469413886990367,2.676765225244643
HfCr_Ni2_Ga2,p,800.0,1e+20,263.59898486826586,45345.3906960816,1.4809631180222713,1.7020266622847118
HfCr_Ni2_Ga2,p,900.0,1e+20,240.92375524487352,51130.84300327019,2.5393090318547533,1.0518871574467132
HfCr_Ni2_Ga2,p,1000.0,1e+20,214.6337380663446,60785.06884925865,3.931139304459753,0.7123188837690014
HfCr_Ni2_Ga2,p,1100.0,1e+20,190.9593382524107,73170.9384902713,5.569787460771027,0.5269561644874291
HfCr_Ni2_Ga2,p,1200.0,1e+20,170.95153903555945,87351.11691635549,7.4115378705412,0.4133209381357721
HfCr_Ni2_Ga2,p,1300.0,1e+20,154.0656962455103,102661.65685357852,9.434944969243508,0.33575628564035065
HfCr_Ni2_In2,n,100.0,1e+16,-739.7175596806096,3.5512311466785014,6.87922013692339e-06,28.24695189953819
HfCr_Ni2_In2,n,200.0,1e+18,-493.50929234347115,292.94314292953817,0.0015517646655177925,9.195559159513792
HfCr_Ni2_In2,n,300.0,1e+19,-387.71523566410946,2271.5492941091957,0.0196698762145938,5.207958661922285
HfCr_Ni2_In2,n,400.0,1e+20,-268.63029093998676,16191.987489006046,0.13462175973425175,3.471801229250744
HfCr_Ni2_In2,n,500.0,-1e+20,216.7651042363386,48726.09300214087,0.5057437016211953,2.2634966136247168
HfCr_Ni2_In2,n,600.0,-1e+20,238.1061293081365,44129.74828080189,0.6523054477438422,2.301297921811189
HfCr_Ni2_In2,n,700.0,-1e+20,238.87914589788673,42878.402559802016,1.0929147903339629,1.5671364399586827
HfCr_Ni2_In2,n,800.0,-1e+20,219.1744889126919,46637.20446814705,1.9247033463092187,0.9311908515855642
HfCr_Ni2_In2,n,900.0,-1e+20,192.67867282765633,54448.684882289155,3.074199016480101,0.5917867227581323
HfCr_Ni2_In2,n,1000.0,-1e+20,168.51659832607035,65008.73370100441,4.453886168351457,0.41449372586941563
HfCr_Ni2_In2,n,1100.0,-1e+20,148.50890385611254,77198.32153351679,6.030080905056039,0.31058636729277894
HfCr_Ni2_In2,n,1200.0,-1e+20,132.09873275576354,90341.86409859719,7.793594547532503,0.2427335390195407
HfCr_Ni2_In2,n,1300.0,-1e+20,118.62694475964616,104094.55151386932,9.737210967831043,0.19557055204469967
HfCr_Ni2_In2,p,100.0,-1e+16,-739.7175596806096,3.5512311466785014,6.87922013692339e-06,28.24695189953819
HfCr_Ni2_In2,p,200.0,-1e+18,-493.50929234347115,292.94314292953817,0.0015517646655177925,9.195559159513792
HfCr_Ni2_In2,p,300.0,-1e+19,-387.71523566410946,2271.5492941091957,0.0196698762145938,5.207958661922285
HfCr_Ni2_In2,p,400.0,-1e+20,-268.63029093998676,16191.987489006046,0.13462175973425175,3.471801229250744
HfCr_Ni2_In2,p,500.0,1e+20,216.7651042363386,48726.09300214087,0.5057437016211953,2.2634966136247168
HfCr_Ni2_In2,p,600.0,1e+20,238.1061293081365,44129.74828080189,0.6523054477438422,2.301297921811189
HfCr_Ni2_In2,p,700.0,1e+20,238.87914589788673,42878.402559802016,1.0929147903339629,1.5671364399586827
HfCr_Ni2_In2,p,800.0,1e+20,219.1744889126919,46637.20446814705,1.9247033463092187,0.9311908515855642
HfCr_Ni2_In2,p,900.0,1e+20,192.67867282765633,54448.684882289155,3.074199016480101,0.5917867227581323
HfCr_Ni2_In2,p,1000.0,1e+20,168.51659832607035,65008.73370100441,4.453886168351457,0.41449372586941563
HfCr_Ni2_In2,p,1100.0,1e+20,148.50890385611254,77198.32153351679,6.030080905056039,0.31058636729277894
HfCr_Ni2_In2,p,1200.0,1e+20,132.09873275576354,90341.86409859719,7.793594547532503,0.2427335390195407
HfCr_Ni2_In2,p,1300.0,1e+20,118.62694475964616,104094.55151386932,9.737210967831043,0.19557055204469967
HfCr_Os2_As2,n,100.0,-1e+19,271.9828630203519,3013.7904960203255,0.006252174943530624,3.565866004124162
HfCr_Os2_As2,n,200.0,-1e+20,188.60640907787908,29052.505904913665,0.13597375914528656,1.5200972822719583
HfCr_Os2_As2,n,300.0,-1e+20,219.17629185293947,30156.425766123324,0.3370216181298756,1.2895272133522913
HfCr_Os2_As2,n,400.0,-1e+20,189.648276950819,36086.496592509735,0.9534514139012872,0.5445076027159225
HfCr_Os2_As2,n,500.0,-1e+20,139.22478168600352,47882.26621231589,2.0562600592475295,0.22568347091291932
HfCr_Os2_As2,n,600.0,-1e+20,101.59201208349577,64648.38984786477,3.5379218686444314,0.11315658937401782
HfCr_Os2_As2,n,700.0,-1e+20,77.91239933079517,84621.05335220769,5.337840023963782,0.06736341114601659
HfCr_Os2_As2,n,800.0,-1e+20,64.45825233519203,106784.5821443048,7.4081827110356855,0.047911956644457625
HfCr_Os2_As2,n,900.0,-1e+20,56.818844569995946,130265.5797654825,9.704708949435796,0.03900088543562031
HfCr_Os2_As2,n,1000.0,-1e+20,52.8497765236883,154502.05189287846,12.179125601318896,0.03543271676558225
HfCr_Os2_As2,n,1100.0,-1e+20,51.07160277452888,179050.45228996,14.78685968942163,0.03474170518605882
HfCr_Os2_As2,n,1200.0,-1e+20,50.61783198437843,203584.05227043296,17.489059408966835,0.035790323795624315
HfCr_Os2_As2,n,1300.0,-1e+20,50.964209427198796,227864.77970730208,20.253714879291817,0.037988001518031334
HfCr_Os2_As2,p,100.0,1e+19,271.9828630203519,3013.7904960203255,0.006252174943530624,3.565866004124162
HfCr_Os2_As2,p,200.0,1e+20,188.60640907787908,29052.505904913665,0.13597375914528656,1.5200972822719583
HfCr_Os2_As2,p,300.0,1e+20,219.17629185293947,30156.425766123324,0.3370216181298756,1.2895272133522913
HfCr_Os2_As2,p,400.0,1e+20,189.648276950819,36086.496592509735,0.9534514139012872,0.5445076027159225
HfCr_Os2_As2,p,500.0,1e+20,139.22478168600352,47882.26621231589,2.0562600592475295,0.22568347091291932
HfCr_Os2_As2,p,600.0,1e+20,101.59201208349577,64648.38984786477,3.5379218686444314,0.11315658937401782
HfCr_Os2_As2,p,700.0,1e+20,77.91239933079517,84621.05335220769,5.337840023963782,0.06736341114601659
HfCr_Os2_As2,p,800.0,1e+20,64.45825233519203,106784.5821443048,7.4081827110356855,0.047911956644457625
HfCr_Os2_As2,p,900.0,1e+20,56.818844569995946,130265.5797654825,9.704708949435796,0.03900088543562031
HfCr_Os2_As2,p,1000.0,1e+20,52.8497765236883,154502.05189287846,12.179125601318896,0.03543271676558225
HfCr_Os2_As2,p,1100.0,1e+20,51.07160277452888,179050.45228996,14.78685968942163,0.03474170518605882
HfCr_Os2_As2,p,1200.0,1e+20,50.61783198437843,203584.05227043296,17.489059408966835,0.035790323795624315
HfCr_Os2_As2,p,1300.0,1e+20,50.964209427198796,227864.77970730208,20.253714879291817,0.037988001518031334
HfCr_Os2_Bi2,n,100.0,-1e+19,127.80331716867602,6414.227862111054,0.03126869278158036,0.3350571660234492
HfCr_Os2_Bi2,n,200.0,-1e+20,135.03585603989146,35063.9890178812,0.17930508311928595,0.7131763281565903
HfCr_Os2_Bi2,n,300.0,-1e+20,153.09421693505126,37763.155732748186,0.4292216537840441,0.6186221730698696
HfCr_Os2_Bi2,n,400.0,-1e+20,146.14453265746837,44225.64472683996,0.9494827351956433,0.39793509052111675
HfCr_Os2_Bi2,n,500.0,-1e+20,129.0524275508204,54667.439425380675,1.8128878029380175,0.2511077786758612
HfCr_Os2_Bi2,n,600.0,-1e+20,112.80869552180515,68647.23708351003,3.0196007350268723,0.17358410112341321
HfCr_Os2_Bi2,n,700.0,-1e+20,100.93492369040847,85387.48788374929,4.524704206151989,0.13458138750443657
HfCr_Os2_Bi2,n,800.0,-1e+20,93.96383148169865,104311.79275669514,6.263461643515494,0.11763333475470014
HfCr_Os2_Bi2,n,900.0,-1e+20,90.13051465119526,124650.59997275572,8.179713255634438,0.11141470250706757
HfCr_Os2_Bi2,n,1000.0,-1e+20,88.31512099245545,145883.2837283859,10.222682782770233,0.1113040026330385
HfCr_Os2_Bi2,n,1100.0,-1e+20,87.5322042436202,167533.34373285013,12.352944372191736,0.11430340978815044
HfCr_Os2_Bi2,n,1200.0,-1e+20,87.3134034515051,189285.5384261794,14.538301848501929,0.11910961851929112
HfCr_Os2_Bi2,n,1300.0,-1e+20,87.3302650429132,210881.00487904492,16.755030578374498,0.12478579389661526
HfCr_Os2_Bi2,p,100.0,1e+19,127.80331716867602,6414.227862111054,0.03126869278158036,0.3350571660234492
HfCr_Os2_Bi2,p,200.0,1e+20,135.03585603989146,35063.9890178812,0.17930508311928595,0.7131763281565903
HfCr_Os2_Bi2,p,300.0,1e+20,153.09421693505126,37763.155732748186,0.4292216537840441,0.6186221730698696
HfCr_Os2_Bi2,p,400.0,1e+20,146.14453265746837,44225.64472683996,0.9494827351956433,0.39793509052111675
HfCr_Os2_Bi2,p,500.0,1e+20,129.0524275508204,54667.439425380675,1.8128878029380175,0.2511077786758612
HfCr_Os2_Bi2,p,600.0,1e+20,112.80869552180515,68647.23708351003,3.0196007350268723,0.17358410112341321
HfCr_Os2_Bi2,p,700.0,1e+20,100.93492369040847,85387.48788374929,4.524704206151989,0.13458138750443657
HfCr_Os2_Bi2,p,800.0,1e+20,93.96383148169865,104311.79275669514,6.263461643515494,0.11763333475470014
HfCr_Os2_Bi2,p,900.0,1e+20,90.13051465119526,124650.59997275572,8.179713255634438,0.11141470250706757
HfCr_Os2_Bi2,p,1000.0,1e+20,88.31512099245545,145883.2837283859,10.222682782770233,0.1113040026330385
HfCr_Os2_Bi2,p,1100.0,1e+20,87.5322042436202,167533.34373285013,12.352944372191736,0.11430340978815044
HfCr_Os2_Bi2,p,1200.0,1e+20,87.3134034515051,189285.5384261794,14.538301848501929,0.11910961851929112
HfCr_Os2_Bi2,p,1300.0,1e+20,87.3302650429132,210881.00487904492,16.755030578374498,0.12478579389661526
HfCr_Os2_Sb2,n,100.0,-1e+19,221.8494886596326,3785.811954357659,0.012177939930204199,1.5300374989573915
HfCr_Os2_Sb2,n,200.0,-1e+20,148.91496853761166,32744.832814527956,0.14893303138469252,0.9751208710341638
HfCr_Os2_Sb2,n,300.0,-1e+20,181.89735886730884,32771.92571651316,0.31998384554957443,1.0165949534539707
HfCr_Os2_Sb2,n,400.0,-1e+20,180.8758510205931,36014.973387925944,0.7197354480289847,0.654834227800586
HfCr_Os2_Sb2,n,500.0,-1e+20,158.2955907104218,42882.95786919662,1.446842175631265,0.3713395556380809
HfCr_Os2_Sb2,n,600.0,-1e+20,131.20674109533107,53262.32797726444,2.526668698502792,0.21773858289628842
HfCr_Os2_Sb2,n,700.0,-1e+20,108.50707178849815,66603.41497378606,3.9369428833940003,0.13942848566438312
HfCr_Os2_Sb2,n,800.0,-1e+20,92.47774019644477,82355.90343533484,5.631281430277884,0.10005802074618007
HfCr_Os2_Sb2,n,900.0,-1e+20,82.15694897468278,99926.28416182917,7.556293130804145,0.08033449275316326
HfCr_Os2_Sb2,n,1000.0,-1e+20,75.67797041258453,118733.43482884974,9.659705347337772,0.07039601985025092
HfCr_Os2_Sb2,n,1100.0,-1e+20,72.34580042992593,138435.9824687353,11.888518158663894,0.06704101778506497
HfCr_Os2_Sb2,n,1200.0,-1e+20,70.65114490648831,158572.70235230582,14.202397780074499,0.06687848235343909
HfCr_Os2_Sb2,n,1300.0,-1e+20,70.08942817441535,178875.42583481863,16.56515495286474,0.06896100211701817
HfCr_Os2_Sb2,p,100.0,1e+19,221.8494886596326,3785.811954357659,0.012177939930204199,1.5300374989573915
HfCr_Os2_Sb2,p,200.0,1e+20,148.91496853761166,32744.832814527956,0.14893303138469252,0.9751208710341638
HfCr_Os2_Sb2,p,300.0,1e+20,181.89735886730884,32771.92571651316,0.31998384554957443,1.0165949534539707
HfCr_Os2_Sb2,p,400.0,1e+20,180.8758510205931,36014.973387925944,0.7197354480289847,0.654834227800586
HfCr_Os2_Sb2,p,500.0,1e+20,158.2955907104218,42882.95786919662,1.446842175631265,0.3713395556380809
HfCr_Os2_Sb2,p,600.0,1e+20,131.20674109533107,53262.32797726444,2.526668698502792,0.21773858289628842
HfCr_Os2_Sb2,p,700.0,1e+20,108.50707178849815,66603.41497378606,3.9369428833940003,0.13942848566438312
HfCr_Os2_Sb2,p,800.0,1e+20,92.47774019644477,82355.90343533484,5.631281430277884,0.10005802074618007
HfCr_Os2_Sb2,p,900.0,1e+20,82.15694897468278,99926.28416182917,7.556293130804145,0.08033449275316326
HfCr_Os2_Sb2,p,1000.0,1e+20,75.67797041258453,118733.43482884974,9.659705347337772,0.07039601985025092
HfCr_Os2_Sb2,p,1100.0,1e+20,72.34580042992593,138435.9824687353,11.888518158663894,0.06704101778506497
HfCr_Os2_Sb2,p,1200.0,1e+20,70.65114490648831,158572.70235230582,14.202397780074499,0.06687848235343909
HfCr_Os2_Sb2,p,1300.0,1e+20,70.08942817441535,178875.42583481863,16.56515495286474,0.06896100211701817
HfCr_Pd2_Al2,n,100.0,1e+20,-67.34552223701807,65760.29832651756,0.1623619046270424,0.18369489517146315
HfCr_Pd2_Al2,n,200.0,1e+20,-102.84902789174538,62913.73695199943,0.3114976057104949,0.4272884438734963
HfCr_Pd2_Al2,n,300.0,-1e+20,124.40657520838334,84249.94256032736,0.7543789136995128,0.5185468455741694
HfCr_Pd2_Al2,n,400.0,-1e+20,134.57669882572722,90507.02709049848,1.3535000075156605,0.4844219016459049
HfCr_Pd2_Al2,n,500.0,-1e+20,131.25741245127833,102748.54346823473,2.3021396076740928,0.38446932811097007
HfCr_Pd2_Al2,n,600.0,-1e+20,123.38153128882948,120331.00703366374,3.561646602697845,0.3085874703598426
HfCr_Pd2_Al2,n,700.0,-1e+20,115.43368356804164,141308.54946718513,5.053075704006649,0.2608409556287234
HfCr_Pd2_Al2,n,800.0,-1e+20,108.4289926676502,164129.76650650112,6.7053408126376866,0.23022226810075452
HfCr_Pd2_Al2,n,900.0,-1e+20,102.17777838132314,187578.21254406928,8.470266285398733,0.2080849882197186
HfCr_Pd2_Al2,n,1000.0,-1e+20,96.3642632347621,210755.0844018065,10.324591788807856,0.1895558454624754
HfCr_Pd2_Al2,n,1100.0,-1e+20,90.9678901752081,233271.47195070153,12.2591526568582,0.1732088611558333
HfCr_Pd2_Al2,n,1200.0,-1e+20,85.94074794966669,254821.45566711156,14.281331671923946,0.1581418412785546
HfCr_Pd2_Al2,n,1300.0,-1e+20,81.34571267784352,275358.722758654,16.402998325647907,0.14440701373319212
HfCr_Pd2_Al2,p,100.0,-1e+20,-67.34552223701807,65760.29832651756,0.1623619046270424,0.18369489517146315
HfCr_Pd2_Al2,p,200.0,-1e+20,-102.84902789174538,62913.73695199943,0.3114976057104949,0.4272884438734963
HfCr_Pd2_Al2,p,300.0,1e+20,124.40657520838334,84249.94256032736,0.7543789136995128,0.5185468455741694
HfCr_Pd2_Al2,p,400.0,1e+20,134.57669882572722,90507.02709049848,1.3535000075156605,0.4844219016459049
HfCr_Pd2_Al2,p,500.0,1e+20,131.25741245127833,102748.54346823473,2.3021396076740928,0.38446932811097007
HfCr_Pd2_Al2,p,600.0,1e+20,123.38153128882948,120331.00703366374,3.561646602697845,0.3085874703598426
HfCr_Pd2_Al2,p,700.0,1e+20,115.43368356804164,141308.54946718513,5.053075704006649,0.2608409556287234
HfCr_Pd2_Al2,p,800.0,1e+20,108.4289926676502,164129.76650650112,6.7053408126376866,0.23022226810075452
HfCr_Pd2_Al2,p,900.0,1e+20,102.17777838132314,187578.21254406928,8.470266285398733,0.2080849882197186
HfCr_Pd2_Al2,p,1000.0,1e+20,96.3642632347621,210755.0844018065,10.324591788807856,0.1895558454624754
HfCr_Pd2_Al2,p,1100.0,1e+20,90.9678901752081,233271.47195070153,12.2591526568582,0.1732088611558333
HfCr_Pd2_Al2,p,1200.0,1e+20,85.94074794966669,254821.45566711156,14.281331671923946,0.1581418412785546
HfCr_Pd2_Al2,p,1300.0,1e+20,81.34571267784352,275358.722758654,16.402998325647907,0.14440701373319212
HfCr_Pd2_Ga2,n,100.0,-1e+17,532.7280082162739,71.39515787353331,0.00016386796759540026,12.3647617290552
HfCr_Pd2_Ga2,n,200.0,-1e+19,273.43744789965325,7304.413293877427,0.034358114649864026,3.1790839262328716
HfCr_Pd2_Ga2,n,300.0,-1e+19,321.27581329205526,7262.163908334944,0.08961346264272418,2.5094012277330457
HfCr_Pd2_Ga2,n,400.0,-1e+20,210.008649420825,60938.29860789808,0.5175974379028165,2.076981182961157
HfCr_Pd2_Ga2,n,500.0,-1e+20,232.23089732795324,57349.463130516924,0.7280073733722642,2.1242400056007913
HfCr_Pd2_Ga2,n,600.0,-1e+20,233.30101526233094,56764.51538289664,1.2540782860281456,1.4782122402049436
HfCr_Pd2_Ga2,n,700.0,-1e+20,214.1187189577482,61478.79414831174,2.1982807571373897,0.8975310773844783
HfCr_Pd2_Ga2,n,800.0,-1e+20,188.38529106298816,71500.98548308267,3.459962523300998,0.586711500091333
HfCr_Pd2_Ga2,n,900.0,-1e+20,165.7382402792899,85167.56488647567,4.922586668982402,0.42772911692454274
HfCr_Pd2_Ga2,n,1000.0,-1e+20,147.98979861345623,101077.24687143858,6.530672185152419,0.3389682944301224
HfCr_Pd2_Ga2,n,1100.0,-1e+20,133.9569766606256,118118.61082854541,8.273120261967755,0.28182035179573656
HfCr_Pd2_Ga2,n,1200.0,-1e+20,122.63872798598341,135720.6949692367,10.147150715730126,0.2414006774648317
HfCr_Pd2_Ga2,n,1300.0,-1e+20,113.26483660130263,153479.14377431633,12.159338045023757,0.2105101268957469
HfCr_Pd2_Ga2,p,100.0,1e+17,532.7280082162739,71.39515787353331,0.00016386796759540026,12.3647617290552
HfCr_Pd2_Ga2,p,200.0,1e+19,273.43744789965325,7304.413293877427,0.034358114649864026,3.1790839262328716
HfCr_Pd2_Ga2,p,300.0,1e+19,321.27581329205526,7262.163908334944,0.08961346264272418,2.5094012277330457
HfCr_Pd2_Ga2,p,400.0,1e+20,210.008649420825,60938.29860789808,0.5175974379028165,2.076981182961157
HfCr_Pd2_Ga2,p,500.0,1e+20,232.23089732795324,57349.463130516924,0.7280073733722642,2.1242400056007913
HfCr_Pd2_Ga2,p,600.0,1e+20,233.30101526233094,56764.51538289664,1.2540782860281456,1.4782122402049436
HfCr_Pd2_Ga2,p,700.0,1e+20,214.1187189577482,61478.79414831174,2.1982807571373897,0.8975310773844783
HfCr_Pd2_Ga2,p,800.0,1e+20,188.38529106298816,71500.98548308267,3.459962523300998,0.586711500091333
HfCr_Pd2_Ga2,p,900.0,1e+20,165.7382402792899,85167.56488647567,4.922586668982402,0.42772911692454274
HfCr_Pd2_Ga2,p,1000.0,1e+20,147.98979861345623,101077.24687143858,6.530672185152419,0.3389682944301224
HfCr_Pd2_Ga2,p,1100.0,1e+20,133.9569766606256,118118.61082854541,8.273120261967755,0.28182035179573656
HfCr_Pd2_Ga2,p,1200.0,1e+20,122.63872798598341,135720.6949692367,10.147150715730126,0.2414006774648317
HfCr_Pd2_Ga2,p,1300.0,1e+20,113.26483660130263,153479.14377431633,12.159338045023757,0.2105101268957469
HfCr_Pd2_In2,n,100.0,-1e+17,504.77476775357815,82.12417057275685,0.00018102485707230856,11.559207460964647
HfCr_Pd2_In2,n,200.0,1e+19,-326.0208456377659,3883.7220569315436,0.017933002124027066,4.603793934819293
HfCr_Pd2_In2,n,300.0,1e+20,-224.105012692699,25346.35669605331,0.14240691251976392,2.6816918237638734
HfCr_Pd2_In2,n,400.0,1e+20,-248.06162241302187,20460.420217159884,0.27081353460337726,1.859616258139633
HfCr_Pd2_In2,n,500.0,-1e+20,202.2885257351896,58601.596705349184,0.7521996349606503,1.5940018970413736
HfCr_Pd2_In2,n,600.0,-1e+20,201.75367077184237,58990.71173141006,1.2915467930227014,1.1154950086651123
HfCr_Pd2_In2,n,700.0,-1e+20,183.6188786321919,65616.61751838935,2.2192565323377433,0.6978129645218069
HfCr_Pd2_In2,n,800.0,-1e+20,162.03990187778325,76983.06158271129,3.423211064638316,0.47238427444686476
HfCr_Pd2_In2,n,900.0,-1e+20,143.39403572326566,90893.66942171591,4.826531536074028,0.3485003137162162
HfCr_Pd2_In2,n,1000.0,-1e+20,128.45263323219606,106104.50036750404,6.405609402324888,0.27331242457844845
HfCr_Pd2_In2,n,1100.0,-1e+20,116.54175088960456,121885.16368493863,8.164269202797561,0.22304335582438053
HfCr_Pd2_In2,n,1200.0,-1e+20,107.05725060181832,137916.08331075995,10.111323434864232,0.18759459887153432
HfCr_Pd2_In2,n,1300.0,-1e+20,99.49662857747155,154024.3051222388,12.257148714799117,0.16171856728042758
HfCr_Pd2_In2,p,100.0,1e+17,504.77476775357815,82.12417057275685,0.00018102485707230856,11.559207460964647
HfCr_Pd2_In2,p,200.0,-1e+19,-326.0208456377659,3883.7220569315436,0.017933002124027066,4.603793934819293
HfCr_Pd2_In2,p,300.0,-1e+20,-224.105012692699,25346.35669605331,0.14240691251976392,2.6816918237638734
HfCr_Pd2_In2,p,400.0,-1e+20,-248.06162241302187,20460.420217159884,0.27081353460337726,1.859616258139633
HfCr_Pd2_In2,p,500.0,1e+20,202.2885257351896,58601.596705349184,0.7521996349606503,1.5940018970413736
HfCr_Pd2_In2,p,600.0,1e+20,201.75367077184237,58990.71173141006,1.2915467930227014,1.1154950086651123
HfCr_Pd2_In2,p,700.0,1e+20,183.6188786321919,65616.61751838935,2.2192565323377433,0.6978129645218069
HfCr_Pd2_In2,p,800.0,1e+20,162.03990187778325,76983.06158271129,3.423211064638316,0.47238427444686476
HfCr_Pd2_In2,p,900.0,1e+20,143.39403572326566,90893.66942171591,4.826531536074028,0.3485003137162162
HfCr_Pd2_In2,p,1000.0,1e+20,128.45263323219606,106104.50036750404,6.405609402324888,0.27331242457844845
HfCr_Pd2_In2,p,1100.0,1e+20,116.54175088960456,121885.16368493863,8.164269202797561,0.22304335582438053
HfCr_Pd2_In2,p,1200.0,1e+20,107.05725060181832,137916.08331075995,10.111323434864232,0.18759459887153432
HfCr_Pd2_In2,p,1300.0,1e+20,99.49662857747155,154024.3051222388,12.257148714799117,0.16171856728042758
HfCr_Pt2_Al2,n,100.0,1e+19,-58.897022235128055,11004.22440189744,0.035256395661183215,0.10827001640258196
HfCr_Pt2_Al2,n,200.0,-1e+20,105.18313565607406,66686.63294699718,0.34696358280230194,0.42528211515494596
HfCr_Pt2_Al2,n,300.0,-1e+20,162.83900485021465,65372.606445678415,0.5903911076270634,0.880834116279447
HfCr_Pt2_Al2,n,400.0,-1e+20,191.45638942710073,67018.17883249022,1.008906186997172,0.9739609780420061
HfCr_Pt2_Al2,n,500.0,-1e+20,190.79296130820683,73270.17381657111,1.7380818367581605,0.7672761565783361
HfCr_Pt2_Al2,n,600.0,-1e+20,174.862545730786,84318.24501328831,2.800673230855866,0.5523367779389154
HfCr_Pt2_Al2,n,700.0,-1e+20,155.24695382586398,99040.73392634763,4.145648984340541,0.40305613647722205
HfCr_Pt2_Al2,n,800.0,-1e+20,137.39710218257883,116414.44908978765,5.710776969951225,0.30786252088063554
HfCr_Pt2_Al2,n,900.0,-1e+20,122.32579230598616,135327.94975351292,7.447286389913188,0.24471919263611566
HfCr_Pt2_Al2,n,1000.0,-1e+20,110.08172669775797,155194.97514732418,9.306980445170014,0.20206882704552875
HfCr_Pt2_Al2,n,1100.0,-1e+20,99.92726823355935,175353.58898990523,11.260082169850241,0.17105422850554136
HfCr_Pt2_Al2,n,1200.0,-1e+20,91.46963780580789,195450.7949450215,13.283008848510711,0.14773253293712155
HfCr_Pt2_Al2,n,1300.0,-1e+20,84.41501119462306,215249.7206087024,15.362446730650058,0.12979708034148482
HfCr_Pt2_Al2,p,100.0,-1e+19,-58.897022235128055,11004.22440189744,0.035256395661183215,0.10827001640258196
HfCr_Pt2_Al2,p,200.0,1e+20,105.18313565607406,66686.63294699718,0.34696358280230194,0.42528211515494596
HfCr_Pt2_Al2,p,300.0,1e+20,162.83900485021465,65372.606445678415,0.5903911076270634,0.880834116279447
HfCr_Pt2_Al2,p,400.0,1e+20,191.45638942710073,67018.17883249022,1.008906186997172,0.9739609780420061
HfCr_Pt2_Al2,p,500.0,1e+20,190.79296130820683,73270.17381657111,1.7380818367581605,0.7672761565783361
HfCr_Pt2_Al2,p,600.0,1e+20,174.862545730786,84318.24501328831,2.800673230855866,0.5523367779389154
HfCr_Pt2_Al2,p,700.0,1e+20,155.24695382586398,99040.73392634763,4.145648984340541,0.40305613647722205
