phase,family,alloy,quantity,value_reference,value_mace,error_exact,error_linear,exact_ci_low,exact_ci_high,linear_ci_low,linear_ci_high,linear_minus_exact,relative_difference_percent,unit,error_type
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C26,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C33,204.95047458000064,160.75076805640785,-44.199706523592795,-44.199706523592795,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C34,0.0,3.7764853201862474e-08,3.7764853201862474e-08,3.7764853201862474e-08,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C35,0.0,-3.1107053026490666e-08,-3.1107053026490666e-08,-3.1107053026490666e-08,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C36,0.0,3.086623671013697e-07,3.086623671013697e-07,3.086623671013697e-07,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C44,76.55897881000003,48.7310077320872,-27.827971077912828,-27.827971077912828,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C45,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C46,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C55,76.5480154926692,48.71998569885275,-27.82802979381644,-27.82802979381644,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C56,0.0,-4.7547244173252227e-07,-4.7547244173252227e-07,-4.7547244173252227e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,C66,72.73296561767138,45.675145107251936,-27.057820510419447,-27.057820510419447,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,B_R,158.19923943730097,118.7822265129359,-39.41701292436507,-39.41701292436507,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,ZrW_Pd2_Ga2,G_R,54.24279813144358,38.528517816317205,-15.714280315126373,-15.714280315126373,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C11,241.3947749400007,191.66245707580256,-49.73231786419814,-49.73231786419814,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C12,76.99987208000027,60.384759462996925,-16.615112617003348,-16.615112617003348,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C13,80.94838414000027,62.50257825389622,-18.445805886104054,-18.445805886104054,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C14,0.0,1.921283102851907e-07,1.921283102851907e-07,1.921283102851907e-07,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C15,0.0,2.19239497873409e-07,2.19239497873409e-07,2.19239497873409e-07,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C16,0.0,5.6902173796325354e-08,5.6902173796325354e-08,5.6902173796325354e-08,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C22,241.39477494000096,191.66245707580273,-49.73231786419822,-49.73231786419822,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C23,80.94838414000031,62.50257825389623,-18.445805886104083,-18.445805886104083,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C24,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C25,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C26,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C33,246.48935294000094,194.95074601855234,-51.538606921448604,-51.538606921448604,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C34,0.0,-8.805419640501567e-08,-8.805419640501567e-08,-8.805419640501567e-08,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C35,0.0,-4.797957762632187e-09,-4.797957762632187e-09,-4.797957762632187e-09,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C36,0.0,-6.647455206207748e-08,-6.647455206207748e-08,-6.647455206207748e-08,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C44,69.80925651666666,49.301255381616386,-20.50800113505028,-20.50800113505028,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C45,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C46,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C55,69.80884491911026,49.29151238328721,-20.517332535823044,-20.517332535823044,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C56,0.0,-7.925570960803309e-07,-7.925570960803309e-07,-7.925570960803309e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,C66,70.84470881973994,49.822864275318224,-21.02184454442171,-21.02184454442171,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,B_R,133.78071011342783,105.2197030868381,-28.561007026589735,-28.561007026589735,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
I-42d,X1X2Y2Z2,YNb_Ni2_Ge2,G_R,74.32999539741185,54.81311966478278,-19.516875732629067,-19.516875732629067,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C11,252.79896810000105,172.7448867314908,-80.05408136851025,-80.05408136851025,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C12,92.93002062000032,72.70937239812486,-20.220648221875464,-20.220648221875464,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C13,126.90925476000047,90.48738366110209,-36.42187109889838,-36.42187109889838,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C14,0.0,-2.489055408339335e-07,-2.489055408339335e-07,-2.489055408339335e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C15,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C16,0.0,4.252126844300053e-09,4.252126844300053e-09,4.252126844300053e-09,,,,,0.0,0.0,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C22,250.47016264000092,175.4989563081661,-74.97120633183482,-74.97120633183482,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C23,123.65114038000046,89.2546721960191,-34.396468183981355,-34.396468183981355,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C24,0.0,-2.921267382852807e-07,-2.921267382852807e-07,-2.921267382852807e-07,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C25,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C26,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C33,218.98851012000083,156.4037061892475,-62.58480393075334,-62.58480393075334,,,,,0.0,-0.0,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C34,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
Pmn21,X1X2Y2Z2,TiW_Pd2_Al2,C35,0.0,0.0,0.0,0.0,,,,,0.0,,GPa,saved_MACE_minus_DFT
